ID,Calories,Age,Duration,Heart_Rate,Body_Temp
12299,105.0,50,17.0,99.0,40.5
12300,53.0,24,12.0,96.0,39.7
12301,86.0,37,17.0,97.0,40.3
12302,141.0,51,24.0,96.0,40.3
12303,82.0,29,15.0,101.0,40.3
12304,210.0,35,30.0,110.0,40.7
12305,17.0,29,4.0,89.0,39.2
12306,182.0,25,28.0,110.0,40.8
12307,139.0,22,26.0,102.0,41.0
12308,49.0,23,11.0,92.0,40.1
12309,37.0,60,7.0,91.0,39.4
12310,93.0,22,20.0,100.0,40.2
12311,32.0,61,7.0,87.0,39.5
12312,146.0,35,26.0,102.0,41.3
12313,174.0,24,28.0,107.0,40.7
12314,173.0,79,24.0,107.0,40.5
12315,184.0,28,26.0,113.0,40.9
12316,29.0,32,10.0,85.0,40.2
12317,47.0,63,9.0,90.0,39.5
12318,149.0,35,23.0,106.0,40.8
12319,66.0,35,12.0,99.0,39.5
12320,101.0,73,17.0,99.0,40.4
12321,164.0,24,24.0,113.0,40.9
12322,25.0,56,6.0,85.0,39.2
12323,72.0,22,14.0,100.0,40.1
12324,73.0,76,15.0,87.0,39.9
12325,92.0,35,20.0,96.0,40.5
12326,98.0,21,20.0,102.0,40.4
12327,178.0,50,30.0,102.0,41.0
12328,69.0,25,15.0,93.0,40.3
12329,11.0,29,3.0,84.0,38.5
12330,276.0,77,28.0,113.0,41.0
12331,47.0,20,11.0,94.0,40.0
12332,51.0,46,10.0,97.0,39.7
12333,170.0,74,26.0,102.0,40.7
12334,14.0,20,7.0,83.0,39.3
12335,163.0,26,27.0,105.0,41.0
12336,26.0,58,6.0,85.0,39.2
12337,231.0,28,28.0,120.0,40.9
12338,82.0,30,15.0,100.0,40.3
12339,160.0,29,25.0,108.0,40.8
12340,44.0,28,11.0,94.0,40.2
12341,33.0,48,9.0,83.0,39.1
12342,75.0,37,19.0,86.0,40.5
12343,51.0,21,10.0,98.0,40.1
12344,34.0,41,9.0,84.0,39.7
12345,4.0,28,2.0,82.0,38.0
12346,100.0,79,15.0,91.0,40.0
12347,6.0,24,2.0,88.0,38.5
12348,78.0,55,17.0,89.0,40.3
12349,18.0,34,5.0,84.0,39.3
12350,52.0,22,12.0,91.0,40.0
12351,46.0,43,10.0,89.0,39.8
12352,119.0,66,17.0,100.0,40.6
12353,48.0,35,16.0,86.0,40.2
12354,157.0,26,28.0,105.0,40.7
12355,108.0,74,18.0,97.0,40.3
12356,54.0,24,15.0,94.0,40.1
12357,84.0,63,14.0,94.0,40.2
12358,15.0,26,4.0,92.0,38.7
12359,49.0,31,12.0,94.0,39.6
12360,76.0,41,18.0,85.0,40.2
12361,139.0,37,23.0,102.0,40.8
12362,22.0,36,5.0,91.0,39.4
12363,18.0,20,5.0,87.0,39.2
12364,7.0,23,2.0,82.0,38.1
12365,52.0,48,11.0,90.0,39.9
12366,75.0,40,13.0,101.0,39.9
12367,127.0,26,24.0,105.0,40.6
12368,123.0,75,19.0,102.0,40.8
12369,153.0,63,21.0,102.0,40.4
12370,50.0,74,10.0,88.0,39.6
12371,210.0,40,27.0,114.0,40.8
12372,127.0,61,17.0,104.0,40.5
12373,15.0,24,4.0,87.0,38.7
12374,20.0,36,5.0,89.0,39.2
12375,239.0,44,30.0,114.0,40.9
12376,9.0,57,2.0,87.0,38.5
12377,21.0,75,4.0,89.0,38.9
12378,26.0,46,5.0,95.0,39.1
12379,60.0,73,10.0,92.0,40.1
12380,7.0,40,2.0,79.0,38.3
12381,239.0,31,30.0,117.0,40.7
12382,13.0,22,3.0,90.0,38.8
12383,43.0,30,13.0,84.0,40.1
12384,31.0,31,8.0,91.0,39.6
12385,226.0,66,27.0,110.0,40.8
12386,31.0,66,7.0,88.0,39.6
12387,126.0,73,17.0,101.0,40.6
12388,155.0,24,25.0,107.0,40.8
12389,66.0,30,19.0,89.0,40.7
12390,56.0,39,11.0,95.0,39.9
12391,44.0,21,10.0,97.0,39.7
12392,175.0,44,29.0,103.0,40.9
12393,105.0,41,17.0,103.0,40.6
12394,42.0,63,10.0,83.0,40.1
12395,44.0,40,9.0,94.0,39.5
12396,28.0,60,6.0,89.0,39.3
12397,125.0,58,21.0,101.0,40.5
12398,162.0,70,21.0,100.0,40.8
12399,29.0,38,11.0,83.0,39.6
12400,210.0,38,30.0,110.0,41.1
12401,166.0,73,26.0,103.0,40.8
12402,64.0,46,12.0,96.0,40.1
12403,62.0,48,14.0,89.0,40.4
12404,67.0,64,12.0,96.0,39.9
12405,118.0,26,22.0,98.0,40.2
12406,28.0,31,7.0,86.0,39.4
12407,119.0,43,21.0,98.0,40.7
12408,29.0,34,9.0,86.0,39.8
12409,75.0,40,13.0,101.0,40.0
12410,151.0,35,25.0,105.0,40.7
12411,120.0,55,18.0,107.0,40.3
12412,125.0,22,21.0,105.0,40.5
12413,177.0,59,25.0,102.0,40.9
12414,83.0,71,15.0,87.0,40.0
12415,14.0,25,4.0,92.0,38.8
12416,166.0,34,26.0,107.0,41.0
12417,17.0,62,4.0,82.0,39.0
12418,55.0,49,14.0,85.0,40.2
12419,166.0,28,25.0,109.0,41.2
12420,119.0,69,18.0,99.0,40.5
12421,15.0,23,4.0,85.0,39.1
12422,165.0,75,25.0,104.0,40.8
12423,51.0,30,11.0,90.0,40.0
12424,6.0,30,2.0,82.0,38.0
12425,15.0,23,5.0,77.0,38.9
12426,99.0,40,15.0,109.0,40.2
12427,22.0,24,12.0,82.0,39.8
12428,126.0,29,22.0,103.0,40.8
12429,17.0,77,4.0,79.0,38.6
12430,156.0,69,22.0,99.0,40.7
12431,18.0,49,5.0,80.0,39.2
12432,47.0,25,11.0,96.0,40.0
12433,113.0,33,20.0,101.0,40.6
12434,5.0,28,2.0,75.0,37.8
12435,151.0,40,25.0,103.0,41.0
12436,2.0,33,1.0,77.0,37.8
12437,43.0,46,8.0,98.0,39.7
12438,61.0,43,13.0,93.0,40.0
12439,9.0,73,2.0,81.0,37.7
12440,25.0,55,5.0,92.0,39.1
12441,4.0,42,1.0,87.0,37.8
12442,109.0,79,17.0,101.0,40.2
12443,69.0,20,15.0,94.0,40.0
12444,168.0,25,28.0,107.0,40.8
12445,49.0,44,10.0,91.0,39.8
12446,160.0,61,21.0,106.0,40.6
12447,134.0,32,23.0,104.0,40.7
12448,191.0,22,29.0,110.0,41.1
12449,156.0,34,25.0,105.0,40.7
12450,154.0,65,23.0,99.0,40.8
12451,35.0,59,7.0,94.0,39.3
12452,113.0,68,21.0,94.0,40.3
12453,215.0,28,30.0,117.0,40.9
12454,74.0,74,12.0,93.0,40.2
12455,31.0,71,7.0,82.0,39.4
12456,55.0,79,9.0,92.0,39.8
12457,183.0,74,29.0,103.0,41.3
12458,125.0,20,22.0,102.0,40.8
12459,18.0,64,4.0,86.0,38.7
12460,84.0,74,13.0,94.0,40.1
12461,195.0,43,27.0,114.0,41.1
12462,119.0,45,21.0,98.0,40.2
12463,67.0,23,14.0,94.0,40.4
12464,26.0,32,7.0,83.0,39.5
12465,19.0,79,4.0,80.0,38.9
12466,175.0,58,25.0,109.0,40.8
12467,43.0,42,11.0,83.0,40.0
12468,99.0,46,20.0,93.0,40.5
12469,162.0,21,25.0,112.0,40.7
12470,74.0,29,18.0,93.0,40.8
12471,103.0,43,16.0,103.0,40.3
12472,42.0,31,11.0,92.0,40.2
12473,194.0,29,29.0,111.0,41.0
12474,37.0,21,12.0,90.0,39.9
12475,65.0,48,11.0,99.0,39.8
12476,43.0,35,12.0,89.0,39.9
12477,81.0,65,15.0,98.0,39.9
12478,48.0,20,15.0,89.0,40.3
12479,184.0,43,25.0,109.0,40.5
12480,124.0,31,24.0,99.0,40.6
12481,156.0,25,26.0,104.0,40.7
12482,121.0,74,19.0,102.0,40.5
12483,125.0,25,22.0,104.0,40.7
12484,43.0,29,13.0,87.0,40.1
12485,59.0,33,12.0,93.0,40.0
12486,68.0,72,14.0,86.0,40.0
12487,25.0,53,6.0,84.0,39.1
12488,45.0,23,10.0,90.0,40.1
12489,4.0,57,1.0,83.0,37.6
12490,6.0,41,2.0,74.0,37.9
12491,83.0,22,16.0,100.0,40.6
12492,14.0,78,3.0,79.0,38.5
12493,152.0,64,22.0,101.0,40.6
12494,17.0,22,7.0,85.0,39.3
12495,179.0,49,24.0,107.0,40.9
12496,119.0,60,21.0,97.0,40.5
12497,226.0,58,30.0,115.0,41.1
12498,14.0,29,4.0,82.0,39.2
12499,17.0,20,6.0,87.0,39.1
12500,164.0,39,26.0,105.0,40.8
12501,98.0,60,18.0,94.0,40.8
12502,17.0,42,5.0,79.0,38.7
12503,77.0,54,14.0,96.0,40.4
12504,197.0,51,29.0,102.0,40.6
12505,54.0,64,10.0,90.0,40.2
12506,138.0,26,26.0,102.0,40.7
12507,243.0,73,28.0,110.0,40.7
12508,13.0,29,5.0,75.0,39.1
12509,94.0,21,19.0,97.0,40.1
12510,156.0,75,19.0,107.0,40.3
12511,37.0,24,9.0,90.0,39.6
12512,71.0,31,14.0,96.0,40.1
12513,141.0,45,22.0,106.0,40.9
12514,57.0,44,11.0,94.0,40.0
12515,182.0,73,25.0,101.0,41.4
12516,186.0,72,26.0,109.0,41.0
12517,141.0,69,20.0,100.0,40.7
12518,33.0,76,5.0,94.0,38.9
12519,95.0,52,18.0,96.0,40.3
12520,47.0,66,10.0,88.0,39.6
12521,163.0,33,26.0,108.0,40.9
12522,88.0,54,16.0,96.0,40.3
12523,113.0,25,22.0,101.0,40.6
12524,152.0,79,23.0,103.0,40.6
12525,26.0,34,8.0,81.0,39.5
12526,215.0,32,29.0,113.0,40.5
12527,154.0,79,21.0,96.0,40.9
12528,210.0,77,29.0,108.0,41.0
12529,74.0,32,15.0,99.0,40.6
12530,22.0,48,5.0,88.0,39.1
12531,81.0,46,13.0,101.0,39.9
12532,61.0,30,14.0,95.0,40.4
12533,97.0,53,21.0,89.0,40.4
12534,120.0,40,18.0,109.0,40.3
12535,55.0,25,15.0,93.0,40.5
12536,182.0,69,27.0,106.0,40.9
12537,11.0,30,4.0,83.0,38.9
12538,26.0,32,7.0,82.0,39.8
12539,94.0,26,20.0,97.0,40.4
12540,106.0,71,17.0,99.0,40.1
12541,132.0,39,22.0,103.0,40.7
12542,13.0,24,3.0,89.0,38.8
12543,106.0,45,22.0,94.0,40.4
12544,80.0,67,14.0,93.0,40.1
12545,14.0,77,3.0,82.0,38.8
12546,31.0,33,9.0,85.0,39.9
12547,79.0,43,16.0,93.0,40.4
12548,121.0,23,20.0,106.0,40.4
12549,35.0,37,11.0,81.0,40.3
12550,106.0,20,19.0,101.0,40.4
12551,22.0,22,6.0,85.0,39.5
12552,95.0,24,17.0,101.0,40.6
12553,107.0,25,19.0,102.0,40.2
12554,64.0,27,14.0,92.0,40.4
12555,20.0,22,6.0,91.0,39.4
12556,73.0,55,15.0,90.0,40.0
12557,138.0,58,23.0,97.0,40.8
12558,124.0,24,23.0,102.0,40.7
12559,17.0,29,5.0,92.0,39.3
12560,27.0,52,6.0,88.0,39.3
12561,21.0,66,5.0,81.0,38.9
12562,150.0,62,23.0,105.0,41.1
12563,166.0,36,25.0,108.0,41.0
12564,97.0,52,16.0,100.0,40.5
12565,74.0,29,15.0,97.0,39.9
12566,36.0,27,9.0,92.0,39.9
12567,107.0,28,23.0,95.0,40.6
12568,12.0,33,4.0,76.0,39.2
12569,149.0,54,21.0,107.0,40.9
12570,54.0,79,13.0,79.0,40.0
12571,24.0,43,6.0,83.0,39.2
12572,18.0,47,5.0,84.0,39.4
12573,164.0,24,24.0,114.0,40.8
12574,134.0,34,21.0,104.0,40.6
12575,37.0,57,7.0,93.0,39.4
12576,18.0,43,7.0,80.0,39.4
12577,153.0,20,25.0,106.0,40.6
12578,92.0,24,19.0,94.0,40.7
12579,37.0,54,10.0,81.0,39.9
12580,115.0,52,19.0,101.0,40.2
12581,116.0,62,19.0,100.0,40.5
12582,117.0,62,20.0,97.0,40.1
12583,32.0,64,7.0,83.0,39.2
12584,11.0,20,4.0,76.0,39.2
12585,156.0,69,21.0,103.0,40.3
12586,172.0,46,25.0,108.0,40.7
12587,166.0,32,26.0,109.0,40.8
12588,19.0,23,6.0,81.0,39.2
12589,44.0,36,11.0,86.0,39.7
12590,27.0,23,6.0,91.0,39.5
12591,33.0,28,7.0,93.0,39.4
12592,112.0,54,18.0,98.0,40.2
12593,15.0,59,4.0,79.0,39.0
12594,7.0,23,2.0,83.0,37.5
12595,140.0,61,25.0,98.0,40.8
12596,17.0,36,5.0,87.0,39.4
12597,114.0,42,19.0,102.0,40.5
12598,137.0,74,20.0,106.0,40.4
12599,17.0,23,6.0,85.0,39.6
12600,52.0,51,11.0,89.0,40.0
12601,3.0,24,1.0,88.0,38.1
12602,84.0,43,17.0,92.0,40.2
12603,70.0,20,16.0,98.0,40.0
12604,35.0,46,8.0,89.0,39.6
12605,17.0,34,4.0,87.0,38.6
12606,84.0,22,14.0,109.0,39.9
12607,65.0,25,14.0,101.0,39.9
12608,21.0,51,6.0,79.0,39.3
12609,62.0,71,10.0,92.0,39.6
12610,184.0,41,26.0,113.0,40.8
12611,32.0,67,7.0,82.0,39.3
12612,96.0,24,17.0,102.0,40.6
12613,35.0,21,11.0,92.0,40.1
12614,178.0,47,28.0,106.0,40.8
12615,175.0,27,30.0,104.0,40.7
12616,138.0,42,21.0,108.0,40.3
12617,22.0,23,5.0,90.0,39.2
12618,118.0,75,18.0,103.0,40.0
12619,84.0,63,16.0,92.0,40.6
12620,122.0,20,20.0,107.0,40.6
12621,4.0,22,1.0,83.0,37.5
12622,25.0,50,6.0,90.0,39.4
12623,216.0,45,30.0,113.0,41.1
12624,133.0,49,23.0,99.0,40.8
12625,50.0,22,12.0,90.0,40.0
12626,41.0,69,9.0,87.0,39.7
12627,28.0,32,9.0,87.0,39.9
12628,58.0,61,11.0,90.0,39.8
12629,57.0,28,11.0,99.0,40.2
12630,10.0,28,3.0,89.0,38.9
12631,23.0,27,6.0,87.0,39.2
12632,116.0,28,20.0,103.0,41.0
12633,70.0,36,18.0,92.0,40.4
12634,153.0,22,24.0,109.0,40.8
12635,3.0,24,2.0,77.0,38.2
12636,12.0,28,3.0,87.0,38.9
12637,124.0,22,25.0,102.0,40.7
12638,39.0,52,9.0,85.0,39.5
12639,28.0,61,6.0,90.0,38.8
12640,6.0,33,2.0,84.0,37.8
12641,63.0,39,12.0,96.0,40.1
12642,59.0,24,15.0,93.0,40.1
12643,36.0,24,8.0,91.0,39.7
12644,28.0,31,8.0,80.0,39.5
12645,4.0,26,1.0,82.0,37.7
12646,128.0,64,20.0,98.0,40.6
12647,108.0,23,22.0,102.0,40.1
12648,132.0,37,23.0,101.0,40.8
12649,113.0,51,20.0,96.0,40.9
12650,184.0,74,22.0,107.0,40.6
12651,12.0,21,5.0,86.0,39.2
12652,38.0,71,8.0,82.0,39.5
12653,98.0,65,17.0,99.0,40.5
12654,21.0,41,6.0,85.0,39.4
12655,186.0,26,29.0,108.0,40.5
12656,120.0,29,22.0,102.0,40.5
12657,45.0,33,15.0,87.0,40.5
12658,18.0,33,6.0,85.0,39.5
12659,2.0,28,1.0,76.0,38.0
12660,11.0,26,3.0,84.0,38.6
12661,185.0,33,29.0,107.0,40.8
12662,22.0,53,5.0,87.0,38.8
12663,81.0,41,15.0,97.0,40.6
12664,161.0,32,24.0,110.0,40.8
12665,158.0,38,25.0,108.0,40.9
12666,52.0,36,11.0,96.0,39.8
12667,16.0,35,5.0,87.0,39.3
12668,23.0,22,7.0,79.0,39.7
12669,18.0,20,5.0,84.0,38.9
12670,23.0,51,5.0,89.0,38.7
12671,141.0,59,22.0,98.0,40.8
12672,8.0,39,2.0,90.0,38.3
12673,63.0,20,16.0,96.0,40.5
12674,10.0,21,7.0,77.0,39.8
12675,69.0,63,12.0,96.0,39.9
12676,168.0,38,23.0,108.0,41.2
12677,187.0,71,22.0,107.0,40.1
12678,143.0,36,23.0,105.0,40.8
12679,34.0,41,10.0,86.0,40.0
12680,103.0,71,19.0,89.0,40.6
12681,181.0,33,27.0,110.0,40.9
12682,172.0,41,25.0,107.0,40.7
12683,87.0,66,15.0,97.0,40.7
12684,105.0,26,22.0,93.0,40.7
12685,136.0,49,22.0,100.0,40.8
12686,210.0,49,29.0,107.0,40.6
12687,5.0,75,1.0,85.0,37.8
12688,15.0,50,4.0,82.0,39.2
12689,88.0,44,15.0,102.0,40.3
12690,193.0,55,29.0,108.0,40.6
12691,177.0,24,26.0,114.0,40.7
12692,10.0,64,2.0,90.0,37.8
12693,58.0,29,13.0,91.0,40.0
12694,57.0,34,14.0,90.0,40.3
12695,7.0,48,2.0,78.0,37.7
12696,27.0,22,9.0,89.0,39.7
12697,114.0,38,20.0,99.0,40.6
12698,142.0,62,25.0,100.0,40.6
12699,141.0,24,25.0,103.0,40.5
12700,131.0,63,19.0,107.0,40.5
12701,31.0,44,8.0,85.0,39.5
12702,98.0,39,20.0,94.0,40.6
12703,22.0,23,9.0,82.0,39.4
12704,59.0,28,14.0,93.0,40.3
12705,65.0,48,14.0,90.0,40.3
12706,49.0,46,11.0,89.0,40.0
12707,121.0,39,22.0,100.0,40.7
12708,85.0,72,15.0,90.0,40.1
12709,38.0,63,8.0,86.0,39.4
12710,37.0,34,10.0,91.0,40.0
12711,121.0,20,20.0,107.0,40.2
12712,192.0,72,24.0,105.0,40.5
12713,30.0,70,5.0,91.0,38.6
12714,123.0,47,20.0,99.0,40.6
12715,34.0,55,9.0,86.0,39.6
12716,138.0,67,17.0,107.0,40.5
12717,153.0,39,24.0,104.0,40.8
12718,170.0,32,27.0,108.0,40.8
12719,93.0,68,15.0,100.0,40.4
12720,100.0,61,19.0,93.0,40.1
12721,96.0,66,14.0,98.0,40.4
12722,70.0,25,16.0,95.0,40.3
12723,41.0,34,16.0,82.0,40.0
12724,110.0,29,24.0,96.0,40.8
12725,196.0,43,29.0,109.0,40.9
12726,185.0,51,26.0,112.0,41.0
12727,66.0,24,15.0,97.0,40.0
12728,90.0,28,14.0,107.0,40.4
12729,23.0,21,9.0,85.0,39.6
12730,42.0,24,11.0,93.0,40.0
12731,11.0,41,4.0,81.0,38.9
12732,235.0,69,30.0,104.0,40.9
12733,63.0,32,17.0,88.0,40.0
12734,131.0,22,21.0,107.0,40.4
12735,88.0,46,15.0,101.0,40.0
12736,110.0,62,19.0,92.0,40.2
12737,51.0,20,14.0,92.0,40.2
12738,5.0,24,2.0,81.0,38.0
12739,238.0,70,29.0,118.0,40.8
12740,28.0,20,7.0,95.0,39.3
12741,187.0,48,28.0,105.0,41.0
12742,141.0,20,23.0,113.0,40.7
12743,84.0,25,17.0,94.0,40.3
12744,93.0,49,16.0,97.0,40.2
12745,68.0,33,17.0,89.0,40.4
12746,54.0,31,16.0,89.0,40.2
12747,94.0,45,15.0,102.0,40.2
12748,54.0,22,14.0,94.0,40.1
12749,61.0,66,12.0,91.0,40.0
12750,145.0,47,21.0,105.0,40.5
12751,202.0,64,29.0,109.0,40.9
12752,155.0,23,27.0,103.0,40.7
12753,22.0,46,6.0,83.0,39.1
12754,43.0,48,10.0,87.0,39.8
12755,95.0,27,19.0,96.0,40.3
12756,179.0,44,24.0,111.0,40.7
12757,44.0,58,9.0,90.0,39.9
12758,81.0,48,14.0,102.0,40.1
12759,22.0,55,5.0,86.0,39.4
12760,4.0,27,1.0,85.0,37.7
12761,6.0,27,2.0,85.0,38.4
12762,64.0,42,15.0,87.0,39.8
12763,82.0,45,19.0,90.0,40.5
12764,7.0,56,2.0,79.0,38.1
12765,29.0,33,9.0,85.0,39.6
12766,97.0,37,17.0,102.0,40.4
12767,206.0,71,23.0,110.0,40.7
12768,181.0,44,26.0,107.0,40.7
12769,105.0,71,16.0,95.0,40.1
12770,148.0,62,21.0,101.0,40.7
12771,218.0,73,26.0,110.0,41.0
12772,129.0,36,21.0,105.0,40.4
12773,91.0,54,16.0,95.0,40.1
12774,80.0,74,14.0,90.0,40.0
12775,86.0,29,18.0,95.0,40.4
12776,155.0,35,25.0,105.0,40.5
12777,129.0,72,24.0,95.0,40.8
12778,149.0,60,22.0,100.0,40.6
12779,26.0,45,7.0,85.0,39.0
12780,76.0,62,14.0,95.0,40.0
12781,142.0,25,23.0,107.0,40.5
12782,93.0,58,16.0,95.0,40.0
12783,13.0,46,4.0,76.0,38.9
12784,116.0,24,24.0,100.0,40.5
12785,22.0,40,6.0,82.0,39.4
12786,210.0,27,30.0,112.0,40.9
12787,15.0,65,4.0,79.0,39.0
12788,35.0,34,8.0,90.0,39.7
12789,42.0,20,9.0,92.0,39.7
12790,48.0,74,10.0,82.0,40.0
12791,92.0,22,19.0,97.0,40.8
12792,13.0,25,4.0,89.0,39.1
12793,12.0,57,3.0,82.0,38.1
12794,116.0,59,20.0,94.0,40.7
12795,61.0,40,13.0,94.0,40.0
12796,126.0,22,26.0,101.0,40.9
12797,73.0,21,15.0,96.0,40.1
12798,36.0,39,9.0,88.0,39.6
12799,68.0,59,12.0,92.0,39.7
12800,69.0,44,16.0,89.0,40.1
12801,11.0,68,3.0,77.0,38.3
12802,35.0,49,9.0,85.0,39.8
12803,7.0,24,2.0,79.0,37.9
12804,124.0,30,21.0,106.0,40.8
12805,143.0,29,26.0,100.0,40.7
12806,61.0,33,16.0,91.0,40.5
12807,14.0,27,5.0,82.0,38.8
12808,4.0,33,1.0,85.0,38.0
12809,174.0,44,26.0,108.0,40.8
12810,44.0,77,8.0,88.0,39.8
12811,42.0,50,11.0,83.0,39.7
12812,34.0,73,6.0,90.0,39.0
12813,257.0,75,30.0,108.0,40.9
12814,175.0,40,29.0,102.0,40.9
12815,105.0,61,18.0,99.0,40.3
12816,117.0,56,20.0,98.0,40.5
12817,106.0,57,18.0,98.0,40.6
12818,69.0,58,13.0,94.0,40.2
12819,48.0,55,10.0,91.0,39.6
12820,81.0,41,14.0,100.0,39.7
12821,131.0,22,22.0,108.0,40.6
12822,56.0,31,13.0,95.0,40.2
12823,103.0,45,20.0,93.0,40.5
12824,194.0,22,28.0,114.0,40.6
12825,75.0,63,12.0,94.0,40.3
12826,65.0,42,13.0,94.0,39.6
12827,104.0,53,18.0,99.0,40.5
12828,18.0,35,4.0,92.0,38.8
12829,7.0,29,3.0,82.0,38.2
12830,70.0,23,16.0,97.0,40.4
12831,63.0,39,13.0,95.0,40.0
12832,17.0,38,4.0,87.0,38.4
12833,165.0,37,29.0,101.0,40.9
12834,69.0,35,16.0,93.0,40.3
12835,90.0,65,15.0,100.0,39.9
12836,234.0,37,28.0,118.0,40.5
12837,11.0,60,3.0,78.0,38.4
12838,65.0,31,12.0,101.0,40.1
12839,30.0,28,12.0,84.0,39.8
12840,14.0,48,4.0,86.0,38.8
12841,68.0,24,14.0,96.0,39.9
12842,4.0,28,1.0,86.0,37.4
12843,55.0,33,13.0,92.0,40.1
12844,206.0,27,30.0,112.0,40.8
12845,52.0,70,12.0,85.0,40.0
12846,85.0,36,15.0,101.0,40.2
12847,93.0,73,13.0,96.0,39.9
12848,110.0,60,17.0,99.0,40.5
12849,67.0,36,15.0,94.0,40.1
12850,173.0,35,25.0,107.0,40.7
12851,12.0,52,4.0,76.0,38.7
12852,40.0,28,9.0,90.0,39.5
12853,94.0,75,17.0,93.0,40.3
12854,225.0,28,30.0,111.0,40.9
12855,135.0,38,23.0,102.0,40.8
12856,83.0,33,19.0,95.0,40.3
12857,243.0,62,28.0,110.0,40.6
12858,58.0,33,13.0,91.0,40.4
12859,69.0,25,15.0,92.0,40.1
12860,148.0,27,24.0,107.0,40.7
12861,8.0,24,4.0,81.0,39.1
12862,43.0,29,10.0,96.0,39.9
12863,117.0,21,24.0,100.0,40.9
12864,29.0,63,6.0,91.0,39.4
12865,94.0,32,19.0,99.0,40.3
12866,16.0,73,3.0,86.0,38.6
12867,52.0,25,12.0,97.0,40.3
12868,65.0,29,14.0,94.0,39.9
12869,108.0,47,17.0,104.0,40.3
12870,79.0,32,14.0,101.0,40.3
12871,211.0,34,29.0,111.0,40.7
12872,174.0,49,28.0,104.0,40.7
12873,180.0,36,27.0,110.0,40.4
12874,105.0,26,18.0,103.0,40.1
12875,153.0,68,22.0,109.0,40.9
12876,48.0,39,14.0,84.0,40.3
12877,12.0,39,3.0,87.0,38.7
12878,155.0,57,25.0,102.0,40.5
12879,26.0,68,5.0,87.0,39.0
12880,107.0,78,18.0,96.0,40.7
12881,77.0,54,14.0,96.0,40.1
12882,149.0,24,24.0,106.0,40.5
12883,197.0,79,26.0,111.0,40.5
12884,44.0,58,10.0,88.0,39.5
12885,11.0,26,4.0,73.0,39.4
12886,99.0,60,17.0,95.0,40.2
12887,27.0,54,6.0,87.0,39.4
12888,136.0,58,22.0,102.0,40.7
12889,97.0,20,19.0,97.0,40.1
12890,131.0,36,22.0,103.0,40.5
12891,82.0,70,12.0,99.0,40.1
12892,19.0,49,5.0,87.0,39.0
12893,88.0,38,15.0,103.0,40.4
12894,34.0,36,7.0,93.0,39.2
12895,184.0,35,27.0,112.0,40.9
12896,131.0,54,20.0,107.0,40.9
12897,81.0,34,16.0,94.0,40.4
12898,200.0,39,30.0,108.0,41.0
12899,110.0,36,18.0,104.0,40.6
12900,4.0,57,1.0,84.0,37.9
12901,89.0,36,18.0,96.0,40.3
12902,133.0,21,22.0,107.0,40.8
12903,140.0,23,23.0,110.0,40.6
12904,65.0,48,12.0,97.0,40.2
12905,25.0,57,8.0,79.0,39.7
12906,13.0,48,3.0,90.0,38.7
12907,18.0,61,4.0,85.0,39.2
12908,128.0,56,19.0,108.0,40.4
12909,230.0,61,29.0,110.0,41.0
12910,20.0,56,5.0,82.0,39.2
12911,149.0,52,23.0,106.0,40.6
12912,28.0,29,8.0,83.0,39.7
12913,111.0,25,23.0,95.0,41.0
12914,127.0,39,21.0,103.0,40.8
12915,134.0,20,27.0,103.0,40.9
12916,19.0,63,4.0,88.0,39.0
12917,22.0,25,8.0,87.0,39.4
12918,171.0,49,23.0,110.0,40.2
12919,51.0,60,10.0,92.0,39.2
12920,107.0,24,22.0,95.0,40.2
12921,89.0,25,18.0,96.0,40.4
12922,140.0,52,22.0,100.0,40.8
12923,43.0,34,9.0,90.0,39.6
12924,106.0,70,16.0,95.0,40.2
12925,159.0,51,26.0,102.0,40.7
12926,143.0,53,23.0,98.0,40.8
12927,120.0,33,19.0,106.0,40.4
12928,60.0,47,15.0,83.0,40.2
12929,103.0,23,23.0,100.0,40.5
12930,6.0,20,4.0,80.0,38.6
12931,96.0,44,18.0,97.0,40.7
12932,26.0,27,6.0,88.0,39.2
12933,33.0,20,11.0,89.0,39.9
12934,27.0,49,6.0,87.0,39.1
12935,183.0,26,28.0,109.0,41.0
12936,51.0,64,10.0,92.0,39.7
12937,157.0,47,26.0,101.0,40.7
12938,119.0,20,26.0,99.0,40.1
12939,34.0,51,8.0,86.0,39.0
12940,97.0,24,20.0,101.0,41.0
12941,65.0,22,13.0,97.0,40.1
12942,153.0,49,26.0,97.0,40.5
12943,8.0,43,2.0,83.0,38.2
12944,231.0,79,30.0,113.0,41.1
12945,3.0,33,1.0,78.0,37.7
12946,45.0,31,11.0,86.0,40.2
12947,21.0,21,7.0,88.0,39.3
12948,68.0,58,13.0,91.0,39.8
12949,152.0,24,23.0,112.0,40.9
12950,23.0,29,7.0,88.0,39.6
12951,51.0,67,10.0,90.0,39.6
12952,168.0,30,28.0,105.0,40.9
12953,30.0,26,9.0,89.0,39.6
12954,41.0,22,10.0,99.0,39.8
12955,163.0,23,29.0,106.0,40.9
12956,134.0,29,27.0,100.0,40.6
12957,103.0,26,21.0,94.0,40.6
12958,234.0,71,27.0,108.0,40.6
12959,14.0,60,3.0,86.0,38.5
12960,180.0,43,26.0,106.0,40.7
12961,181.0,48,26.0,107.0,40.9
12962,9.0,39,3.0,76.0,38.5
12963,208.0,66,29.0,110.0,40.8
